id,status,vehicle_id,proposer_id,dealer_id,customer_id,category,signature_url,insurer_form_url,mileage_coverage,duration,start_at,end_at,warranty_start_override,price,max_claim,premium,remarks,cancel_remarks
306,submitted_to_insurer,346,332,26,295,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1584719624-rfq_1584719601_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1584719601_on_1584719757.pdf,130000,5,3/20/2020,3/19/2025,FALSE,2800,10000,,POI:19/03/2020-18/03/2025,
332,submitted_to_insurer,372,359,8,321,preowned_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1585731690-rfq_1585731678_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1585731678_on_1585731723.pdf,50000,2,4/1/2020,3/31/2022,FALSE,750,10000,,,
333,submitted_to_insurer,373,360,7,322,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1585732775-rfq_1585732764_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1585732764_on_1585732857.pdf,130000,5,4/1/2020,3/31/2025,FALSE,1400,10000,,,
370,submitted_to_insurer,405,397,26,352,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1586847968-rfq_1586847955_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1586847955_on_1586851458.pdf,130000,5,4/14/2020,4/13/2025,FALSE,1500,10000,,POI:01/04/2020-31/03/2025,
371,submitted_to_insurer,406,398,26,353,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1586848370-rfq_1586848356_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1586848356_on_1586851488.pdf,130000,5,4/14/2020,4/13/2025,FALSE,1400,10000,,POI:01/04/2020-31/03/2025,
372,submitted_to_insurer,407,399,26,354,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1586848792-rfq_1586848753_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1586848753_on_1586851525.pdf,130000,5,4/14/2020,4/13/2025,FALSE,1400,10000,,POI:01/04/2020-31/03/2025,
373,submitted_to_insurer,408,400,26,355,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1586849170-rfq_1586849156_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1586849156_on_1586851577.pdf,130000,5,4/14/2020,4/13/2025,FALSE,1400,10000,,POI:01/04/2020-31/03/2025,
374,submitted_to_insurer,409,401,26,356,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1586849556-rfq_1586849550_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1586849550_on_1586851599.pdf,130000,5,4/14/2020,4/13/2025,FALSE,1100,10000,,POI:01/04/2020-31/03/2025,
375,submitted_to_insurer,410,402,26,357,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1586849981-rfq_1586849961_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1586849961_on_1586851552.pdf,130000,5,4/14/2020,4/13/2025,FALSE,1500,10000,,POI:01/04/2020-31/03/2025,
376,submitted_to_insurer,411,403,26,358,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1586850294-rfq_1586850279_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1586850279_on_1586851622.pdf,130000,5,4/14/2020,4/13/2025,FALSE,1400,10000,,POI:01/04/2020-31/03/2025,
377,submitted_to_insurer,412,404,26,359,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1586862792-rfq_1586862781_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1586862781_on_1586863448.pdf,130000,5,4/14/2020,4/13/2025,FALSE,4300,25000,,POI:02/04/2020-01/04/2025,
378,submitted_to_insurer,413,405,26,360,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1586863023-rfq_1586863014_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1586863014_on_1586863475.pdf,130000,5,4/14/2020,4/13/2025,FALSE,600,10000,,POI:02/04/2020-01/04/2025,
379,submitted_to_insurer,414,406,26,361,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1586863380-rfq_1586863363_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1586863363_on_1586863508.pdf,130000,5,4/14/2020,4/13/2025,FALSE,1400,10000,,POI:02/04/2020-01/04/2025,
380,submitted_to_insurer,415,407,26,362,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587358528-rfq_1587358509_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587358509_on_1587374020.pdf,130000,5,4/20/2020,4/19/2025,FALSE,600,10000,,POI:03/04/2020-02/04/2025,
381,submitted_to_insurer,416,408,26,363,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587359509-rfq_1587359496_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587359496_on_1587374043.pdf,130000,5,4/20/2020,4/19/2025,FALSE,1400,10000,,POI:03/04/2020-02/04/2025,
382,submitted_to_insurer,417,409,26,364,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587359898-rfq_1587359881_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587359881_on_1587374072.pdf,130000,5,4/20/2020,4/19/2025,FALSE,600,10000,,POI:03/04/2020-02/04/2025,
383,submitted_to_insurer,418,410,26,365,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587361945-rfq_1587361932_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587361932_on_1587374090.pdf,130000,5,4/20/2020,4/19/2025,FALSE,1100,10000,,POI:03/04/2020-02/04/2025,
384,submitted_to_insurer,419,411,26,366,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587365410-rfq_1587365396_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587365396_on_1587374113.pdf,130000,5,4/20/2020,4/19/2025,FALSE,1400,10000,,POI:03/04/2020-02/04/2025,
385,submitted_to_insurer,420,412,26,367,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587366127-rfq_1587366113_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587366113_on_1587373840.pdf,130000,5,4/20/2020,4/19/2025,FALSE,1400,10000,,POI:03/04/2020-02/04/2025,
386,submitted_to_insurer,421,413,26,368,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587367166-rfq_1587367149_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587367149_on_1587373865.pdf,130000,5,4/20/2020,4/19/2025,FALSE,2500,10000,,POI:03/04/2020-02/04/2025,
387,submitted_to_insurer,422,414,26,369,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587367647-rfq_1587367628_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587367628_on_1587373890.pdf,130000,5,4/20/2020,4/19/2025,FALSE,1400,10000,,POI:03/04/2020-02/04/2025,
388,submitted_to_insurer,423,415,26,370,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587368160-rfq_1587368127_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587368127_on_1587373914.pdf,130000,5,4/20/2020,4/19/2025,FALSE,1400,10000,,POI:03/04/2020-02/04/2025,
389,submitted_to_insurer,424,416,26,371,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587369273-rfq_1587369092_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587369092_on_1587373943.pdf,130000,5,4/20/2020,4/19/2025,FALSE,1400,10000,,POI:03/04/2020-02/04/2025,
390,submitted_to_insurer,425,417,26,372,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587372922-rfq_1587372913_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587372913_on_1587373969.pdf,130000,5,4/20/2020,4/19/2025,FALSE,1400,10000,,POI:03/04/2020-02/04/2025,
391,submitted_to_insurer,426,418,26,373,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587373731-rfq_1587373620_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587373620_on_1587373994.pdf,130000,5,4/20/2020,4/19/2025,FALSE,4300,25000,,POI:03/04/2020-02/04/2025,
392,submitted_to_insurer,427,419,26,374,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587378479-rfq_1587378464_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587378464_on_1587381346.pdf,130000,5,4/20/2020,4/19/2025,FALSE,1400,10000,,POI:04/04/2020-03/04/2025,
393,submitted_to_insurer,428,420,26,375,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587379506-rfq_1587379459_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587379459_on_1587381374.pdf,130000,5,4/20/2020,4/19/2025,FALSE,1400,10000,,POI:04/04/2020-03/04/2025,
394,submitted_to_insurer,429,421,26,376,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587380323-rfq_1587380308_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587380308_on_1587381257.pdf,130000,5,4/20/2020,4/19/2025,FALSE,600,10000,,POI:04/04/2020-03/04/2025,
395,submitted_to_insurer,430,422,26,377,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587380809-rfq_1587380750_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587380750_on_1587381295.pdf,130000,5,4/20/2020,4/19/2025,FALSE,1400,10000,,POI:04/04/2020-03/04/2025,
396,submitted_to_insurer,431,423,26,378,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587381190-rfq_1587381177_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587381177_on_1587381319.pdf,130000,5,4/20/2020,4/19/2025,FALSE,600,10000,,POI:04/04/2020-03/04/2025,
397,submitted_to_insurer,432,424,2,379,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587386412-rfq_1587386391_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587386391_on_1587386508.pdf,130000,5,4/20/2020,4/19/2025,FALSE,1400,10000,,POI:06/04/2020-05/04/2025,
398,submitted_to_insurer,433,425,26,380,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587388277-rfq_1587388264_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587388264_on_1587395148.pdf,130000,5,4/20/2020,4/19/2025,FALSE,600,10000,,POI:06/04/2020-05/04/2025,
399,submitted_to_insurer,434,426,26,381,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587390174-rfq_1587390078_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587390078_on_1587395185.pdf,130000,5,4/20/2020,4/19/2025,FALSE,2800,10000,,POI:06/04/2020-05/04/2025,
400,submitted_to_insurer,435,427,26,382,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587390663-rfq_1587390549_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587390549_on_1587395209.pdf,130000,5,4/20/2020,4/19/2025,FALSE,4300,25000,,POI:06/04/2020-05/04/2025,
401,submitted_to_insurer,436,428,26,383,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587393923-rfq_1587393849_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587393849_on_1587395063.pdf,130000,5,4/20/2020,4/19/2025,FALSE,1400,10000,,POI:06/04/2020-05/04/2025,
402,submitted_to_insurer,437,429,26,384,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587394511-rfq_1587394465_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587394465_on_1587395089.pdf,130000,5,4/20/2020,4/19/2025,FALSE,1400,10000,,POI:06/04/2020-05/04/2025,
403,submitted_to_insurer,438,430,26,385,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1587394989-rfq_1587394962_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1587394962_on_1587395117.pdf,130000,5,4/20/2020,4/19/2025,FALSE,1400,10000,,POI:06/04/2020-05/04/2025,
405,submitted_to_insurer,440,432,26,387,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1589968474-rfq_1589968440_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1589968440_on_1589968543.pdf,130000,5,5/20/2020,5/19/2025,FALSE,2800,10000,,POI:06/04/2020-05/04/2025,
406,submitted_to_insurer,441,433,2,388,preowned_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1591262821-rfq_1591262809_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1591262809_on_1591262877.pdf,25000,1,6/4/2020,6/3/2021,FALSE,600,10000,,POI:04/06/2020-03/06/2021,
407,submitted_to_insurer,442,434,26,389,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1591600643-rfq_1591600614_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1591600614_on_1591601380.pdf,130000,5,6/8/2020,6/7/2025,FALSE,2500,10000,,,
408,submitted_to_insurer,443,435,2,390,preowned_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1592126105-rfq_1592125930_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1592125930_on_1592126385.pdf,25000,1,6/14/2020,6/13/2021,FALSE,600,10000,,COMMENCE WARRANTY ON 13TH JUNE 2020,
409,submitted_to_insurer,444,436,26,391,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1592127985-rfq_1592127970_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1592127970_on_1592129222.pdf,130000,5,6/14/2020,6/13/2025,FALSE,3500,10000,,Commencement date is as per date of registration.,
410,submitted_to_insurer,445,437,26,392,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1592128447-rfq_1592128438_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1592128438_on_1592129191.pdf,130000,5,6/14/2020,6/13/2025,FALSE,1400,10000,,Commencement date is as per date of registration.,
411,submitted_to_insurer,446,438,26,393,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1592129871-rfq_1592129092_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1592129092_on_1592129929.pdf,130000,5,6/14/2020,6/13/2025,FALSE,2100,10000,,Commencement date is the same as date of registration,
412,submitted_to_insurer,447,439,2,394,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1592130961-rfq_1592130933_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1592130933_on_1592131011.pdf,130000,5,6/14/2020,6/13/2025,FALSE,1500,10000,,Commencement to be same as date of registration.,
413,submitted_to_insurer,448,440,2,395,preowned_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1592666495-rfq_1592666481_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1592666481_on_1592667027.pdf,25000,1,6/20/2020,6/19/2021,FALSE,450,10000,,Commencement date as per form.,
414,submitted_to_insurer,449,441,26,396,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1592666973-rfq_1592666963_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1592666963_on_1592667055.pdf,130000,5,6/20/2020,6/19/2025,FALSE,2100,10000,,Commencement date as per date of registration,
415,submitted_to_insurer,450,442,26,397,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1592798123-rfq_1592798105_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1592798105_on_1592957678.pdf,130000,5,6/22/2020,6/21/2025,FALSE,2500,10000,,Commencement date as per date of registration.,
416,submitted_to_insurer,451,443,26,398,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1592884829-rfq_1592884821_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1592884821_on_1592884902.pdf,100000,3,6/23/2020,6/22/2023,FALSE,3000,25000,,COMMENCEMENT AS PER DATE OF REGISTRATION,
417,submitted_to_insurer,452,444,26,399,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593096885-rfq_1593096876_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593096876_on_1593239366.pdf,130000,5,6/25/2020,6/24/2025,FALSE,1400,10000,,,
418,submitted_to_insurer,453,445,2,400,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593097339-rfq_1593097330_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593097330_on_1593239305.pdf,130000,5,6/25/2020,6/24/2025,FALSE,1400,10000,,,
451,submitted_to_insurer,486,478,2,433,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593151312-rfq_1593151295_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593151295_on_1593152302.pdf,130000,5,6/26/2020,6/25/2025,FALSE,1400,10000,,,
452,submitted_to_insurer,487,479,26,434,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593234680-rfq_1593234671_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593234671_on_1593239099.pdf,130000,5,6/27/2020,6/26/2025,FALSE,1400,10000,,,
453,submitted_to_insurer,488,480,26,435,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593235012-rfq_1593235006_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593235006_on_1593239131.pdf,130000,5,6/27/2020,6/26/2025,FALSE,1400,10000,,,
454,submitted_to_insurer,489,481,26,436,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593238311-rfq_1593235187_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593235187_on_1593239287.pdf,130000,5,6/27/2020,6/26/2025,FALSE,1400,10000,,,
455,submitted_to_insurer,490,482,26,437,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593235463-rfq_1593235456_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593235456_on_1593239059.pdf,130000,5,6/27/2020,6/26/2025,FALSE,4300,25000,,,
456,submitted_to_insurer,491,483,26,438,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593235588-rfq_1593235582_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593235582_on_1593239148.pdf,130000,5,6/27/2020,6/26/2025,FALSE,1100,10000,,,
457,submitted_to_insurer,492,484,26,439,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593235724-rfq_1593235719_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593235719_on_1593239112.pdf,130000,5,6/27/2020,6/26/2025,FALSE,1400,10000,,,
458,submitted_to_insurer,493,485,26,440,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593394853-rfq_1593235861_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593235861_on_1593403657.pdf,130000,5,6/27/2020,6/26/2025,FALSE,1400,10000,,,
459,submitted_to_insurer,494,486,26,441,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593236206-rfq_1593236198_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593236198_on_1593239167.pdf,130000,5,6/27/2020,6/26/2025,FALSE,1400,10000,,,
460,submitted_to_insurer,495,487,26,442,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593236365-rfq_1593236342_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593236342_on_1593239030.pdf,130000,5,6/27/2020,6/26/2025,FALSE,1400,10000,,,
461,submitted_to_insurer,496,488,26,443,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593238298-rfq_1593236546_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593236546_on_1593239234.pdf,130000,5,6/27/2020,6/26/2025,FALSE,2500,10000,,,
462,submitted_to_insurer,497,489,26,444,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593394866-rfq_1593236728_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593236728_on_1593403668.pdf,130000,5,6/27/2020,6/26/2025,FALSE,1400,10000,,,
463,submitted_to_insurer,498,490,26,445,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593236904-rfq_1593236898_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593236898_on_1593239187.pdf,130000,5,6/27/2020,6/26/2025,FALSE,1400,10000,,,
464,submitted_to_insurer,499,491,26,446,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593237113-rfq_1593237090_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593237090_on_1593239205.pdf,130000,5,6/27/2020,6/26/2025,FALSE,2500,10000,,,
465,submitted_to_insurer,500,492,26,447,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593237222-rfq_1593237212_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593237212_on_1593239220.pdf,130000,5,6/27/2020,6/26/2025,FALSE,1100,10000,,,
466,submitted_to_insurer,501,493,26,448,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593395565-rfq_1593395544_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593395544_on_1593403636.pdf,130000,5,6/29/2020,6/28/2025,FALSE,1400,10000,,,
467,submitted_to_insurer,502,494,26,449,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593418953-rfq_1593418940_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593418940_on_1593440920.pdf,130000,5,6/29/2020,6/28/2025,FALSE,1100,10000,,,
468,rejected,503,495,2,450,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593482438-rfq_1593482023_signature_txt,,130000,5,6/30/2020,6/29/2025,FALSE,1400,10000,,Dealer details is wrong. Should be Vincar.,
470,submitted_to_insurer,503,497,26,450,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593487887-rfq_1593487879_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593487879_on_1593488114.pdf,130000,5,6/30/2020,6/29/2025,FALSE,1400,10000,,,
469,submitted_to_insurer,504,496,26,451,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593482380-rfq_1593482358_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593482358_on_1593482899.pdf,130000,5,6/30/2020,6/29/2025,FALSE,2800,10000,,,
471,submitted_to_insurer,505,498,26,452,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593571038-rfq_1593571033_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593571033_on_1593673179.pdf,130000,5,7/1/2020,6/30/2025,FALSE,4300,25000,,,
472,submitted_to_insurer,506,499,26,453,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593654900-rfq_1593654893_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593654893_on_1593673149.pdf,130000,5,7/2/2020,7/1/2025,FALSE,1100,10000,,,
474,submitted_to_insurer,508,501,26,455,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593758939-rfq_1593758932_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593758932_on_1594016955.pdf,130000,5,7/3/2020,7/2/2025,FALSE,1100,10000,,,
475,submitted_to_insurer,509,502,26,456,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593759091-rfq_1593759086_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593759086_on_1594016969.pdf,130000,5,7/3/2020,7/2/2025,FALSE,1100,10000,,,
476,submitted_to_insurer,510,503,26,457,new_warranty,https://carfren-production-signature.s3.ap-southeast-1.amazonaws.com/1593759662-rfq_1593759654_signature_txt,https://s3.ap-southeast-1.amazonaws.com/carfren-production-docs.carfren.sg/order/order_RFQ-1593759654_on_1594016923.pdf,130000,5,7/3/2020,7/2/2025,FALSE,1400,10000,,,
